销售量,品类
27.716,茄类
25.906000000000002,茄类
39.05100000000001,茄类
43.63500000000001,茄类
58.32600000000002,茄类
87.91199999999996,茄类
118.93099999999998,茄类
28.96699999999999,茄类
25.059999999999995,茄类
39.65500000000001,茄类
31.64699999999999,茄类
30.358000000000004,茄类
18.170000000000005,茄类
13.769000000000005,茄类
21.797999999999988,茄类
33.803000000000004,茄类
15.469999999999999,茄类
25.429000000000006,茄类
22.668000000000003,茄类
34.617999999999995,茄类
31.286,茄类
22.578999999999997,茄类
27.704999999999995,茄类
27.232000000000003,茄类
16.540999999999997,茄类
23.654,茄类
20.343999999999998,茄类
22.986,茄类
38.17600000000001,茄类
26.748,茄类
19.815,茄类
20.837999999999997,茄类
14.35,茄类
16.37,茄类
23.836000000000006,茄类
26.434000000000005,茄类
17.721000000000004,茄类
13.658,茄类
13.576999999999998,茄类
19.313,茄类
11.866,茄类
16.235000000000003,茄类
21.477,茄类
17.949,茄类
11.560999999999996,茄类
19.311999999999998,茄类
15.112999999999998,茄类
14.621000000000002,茄类
21.313,茄类
26.110999999999997,茄类
19.627999999999997,茄类
16.139,茄类
21.407,茄类
21.64899999999999,茄类
20.604,茄类
20.66500000000001,茄类
32.709999999999994,茄类
22.976000000000003,茄类
16.491999999999997,茄类
3.138,茄类
16.213,茄类
20.31900000000001,茄类
17.451,茄类
25.52499999999999,茄类
24.901999999999997,茄类
10.203000000000001,茄类
13.4,茄类
18.974999999999998,茄类
12.151,茄类
15.371,茄类
20.406999999999993,茄类
28.972,茄类
17.311,茄类
16.234,茄类
26.621999999999986,茄类
15.227,茄类
27.427,茄类
37.796,茄类
24.708,茄类
12.618000000000002,茄类
31.04200000000001,茄类
27.486999999999995,茄类
15.705,茄类
26.785999999999994,茄类
19.976,茄类
22.784000000000002,茄类
25.175000000000004,茄类
18.031999999999996,茄类
17.339,茄类
22.682,茄类
20.723999999999997,茄类
22.625,茄类
30.750000000000004,茄类
24.956000000000007,茄类
26.533,茄类
19.247,茄类
20.686999999999998,茄类
32.193000000000005,茄类
40.77599999999999,茄类
19.009,茄类
29.920999999999996,茄类
23.782999999999994,茄类
20.578000000000003,茄类
22.176999999999992,茄类
21.886000000000006,茄类
25.84500000000001,茄类
42.33100000000004,茄类
17.043000000000003,茄类
17.939999999999998,茄类
15.809999999999999,茄类
15.644999999999998,茄类
16.472000000000005,茄类
18.291000000000004,茄类
27.038000000000004,茄类
25.363000000000007,茄类
26.938,茄类
27.705999999999996,茄类
11.679,茄类
16.743,茄类
36.367000000000004,茄类
30.644000000000002,茄类
29.868,茄类
24.610999999999997,茄类
19.353000000000005,茄类
24.96100000000001,茄类
16.566999999999997,茄类
48.073000000000015,茄类
40.009,茄类
37.54499999999999,茄类
20.698,茄类
19.793000000000003,茄类
28.237000000000005,茄类
27.339000000000002,茄类
30.487999999999985,茄类
61.88100000000002,茄类
18.566000000000003,茄类
30.313999999999993,茄类
24.859000000000005,茄类
19.542999999999996,茄类
12.895999999999999,茄类
35.44899999999999,茄类
31.77600000000001,茄类
21.087999999999997,茄类
19.720999999999993,茄类
27.425,茄类
26.278000000000006,茄类
28.564999999999994,茄类
47.28500000000001,茄类
39.24100000000002,茄类
49.588000000000015,茄类
49.00499999999998,茄类
31.752,茄类
33.078,茄类
22.810000000000006,茄类
49.928999999999995,茄类
40.365,茄类
24.024999999999995,茄类
28.125000000000004,茄类
20.281,茄类
17.220999999999997,茄类
53.37999999999999,茄类
29.918000000000003,茄类
31.60400000000001,茄类
19.985999999999997,茄类
19.324,茄类
22.554000000000006,茄类
26.635999999999985,茄类
19.1,茄类
37.029,茄类
29.735999999999997,茄类
16.386,茄类
20.927000000000007,茄类
15.551,茄类
59.522000000000006,茄类
33.845,茄类
24.53600000000001,茄类
20.535999999999994,茄类
35.57699999999998,茄类
48.44400000000002,茄类
33.147,茄类
29.119999999999997,茄类
20.331,茄类
23.783999999999995,茄类
32.191999999999986,茄类
31.014999999999986,茄类
22.360999999999997,茄类
25.75699999999999,茄类
37.175000000000004,茄类
49.079,茄类
35.08999999999999,茄类
31.245,茄类
24.663,茄类
28.56499999999999,茄类
25.035,茄类
31.477999999999987,茄类
25.752,茄类
33.88699999999998,茄类
21.860999999999997,茄类
29.713000000000005,茄类
22.695000000000004,茄类
27.139,茄类
34.84200000000001,茄类
33.38100000000001,茄类
34.078,茄类
39.91699999999999,茄类
41.20800000000001,茄类
39.432,茄类
27.264000000000006,茄类
24.511,茄类
20.685000000000006,茄类
26.823000000000004,茄类
30.823000000000008,茄类
20.715999999999998,茄类
19.174999999999997,茄类
16.319999999999997,茄类
12.803999999999998,茄类
13.490999999999996,茄类
26.026000000000007,茄类
34.906000000000006,茄类
26.42800000000001,茄类
24.411,茄类
20.886999999999993,茄类
28.807999999999996,茄类
22.689000000000007,茄类
25.935000000000002,茄类
46.83499999999999,茄类
40.868999999999986,茄类
32.08400000000001,茄类
31.009000000000004,茄类
22.84500000000001,茄类
15.309999999999995,茄类
35.554,茄类
28.750000000000007,茄类
11.333000000000002,茄类
19.696,茄类
14.816000000000006,茄类
18.756999999999998,茄类
36.47400000000001,茄类
31.701000000000004,茄类
27.064999999999994,茄类
20.631999999999998,茄类
35.63399999999999,茄类
23.642999999999997,茄类
20.343,茄类
23.041000000000004,茄类
16.791999999999994,茄类
24.272999999999996,茄类
14.56,茄类
12.798999999999998,茄类
11.277,茄类
10.190999999999999,茄类
10.811,茄类
14.772000000000004,茄类
13.639,茄类
10.502,茄类
8.766,茄类
8.977999999999998,茄类
11.261999999999997,茄类
5.061999999999999,茄类
9.346000000000004,茄类
11.389,茄类
7.279000000000001,茄类
8.68,茄类
6.836,茄类
3.122,茄类
11.124,茄类
12.133000000000001,茄类
8.639000000000001,茄类
10.293000000000003,茄类
13.550999999999998,茄类
5.176000000000001,茄类
12.227,茄类
6.524,茄类
9.658000000000003,茄类
14.184999999999999,茄类
10.662000000000003,茄类
3.419,茄类
3.044,茄类
3.602,茄类
10.336999999999998,茄类
10.383000000000001,茄类
14.612000000000002,茄类
7.194000000000001,茄类
2.834,茄类
7.203,茄类
3.246,茄类
6.776000000000001,茄类
9.051000000000002,茄类
17.99,茄类
9.174999999999999,茄类
5.163,茄类
9.217,茄类
5.166,茄类
6.06,茄类
11.622,茄类
9.694000000000003,茄类
5.795999999999999,茄类
7.103000000000001,茄类
5.252,茄类
4.474,茄类
5.683,茄类
9.205,茄类
10.649999999999999,茄类
8.862,茄类
6.648,茄类
7.960000000000001,茄类
7.2540000000000004,茄类
8.928,茄类
10.713999999999999,茄类
10.425999999999998,茄类
1.537,茄类
5.472000000000001,茄类
6.2989999999999995,茄类
4.506,茄类
10.173,茄类
11.995999999999999,茄类
9.451,茄类
6.114999999999999,茄类
6.431000000000001,茄类
4.454999999999999,茄类
6.563000000000001,茄类
8.624,茄类
13.596,茄类
9.123000000000003,茄类
5.3500000000000005,茄类
5.317000000000001,茄类
3.027,茄类
11.272000000000002,茄类
12.997000000000003,茄类
18.427999999999997,茄类
13.349000000000004,茄类
12.781999999999998,茄类
8.174,茄类
9.827000000000004,茄类
7.001000000000001,茄类
16.284,茄类
14.224,茄类
11.879000000000001,茄类
8.582,茄类
10.572999999999999,茄类
10.637,茄类
12.889,茄类
6.196000000000001,茄类
9.146,茄类
14.670000000000002,茄类
10.665,茄类
8.478,茄类
4.2059999999999995,茄类
22.912,茄类
23.798,茄类
22.592000000000002,茄类
25.009000000000004,茄类
25.579,茄类
26.833999999999993,茄类
31.875000000000007,茄类
21.962999999999997,茄类
54.80300000000001,茄类
85.67199999999998,茄类
88.02800000000003,茄类
18.860000000000003,茄类
29.266,茄类
51.214999999999996,茄类
49.811999999999976,茄类
43.637000000000015,茄类
38.298999999999985,茄类
25.718000000000004,茄类
28.361000000000004,茄类
17.826999999999998,茄类
18.122000000000003,茄类
16.355999999999998,茄类
19.232999999999993,茄类
18.592999999999996,茄类
22.164999999999996,茄类
13.329999999999998,茄类
8.002,茄类
16.258000000000006,茄类
13.181000000000001,茄类
19.604,茄类
19.499000000000006,茄类
12.818999999999999,茄类
14.993,茄类
10.987000000000002,茄类
11.294999999999998,茄类
15.162,茄类
22.413000000000004,茄类
17.194000000000003,茄类
14.357999999999997,茄类
13.074999999999998,茄类
8.609999999999998,茄类
14.024999999999997,茄类
9.296999999999999,茄类
14.835999999999999,茄类
19.160999999999998,茄类
11.448,茄类
9.594000000000001,茄类
8.401,茄类
10.189000000000002,茄类
15.262000000000004,茄类
24.79499999999999,茄类
19.47,茄类
12.678000000000003,茄类
12.815999999999999,茄类
12.564000000000002,茄类
15.834,茄类
16.346,茄类
26.011000000000006,茄类
21.443,茄类
25.338,茄类
21.947,茄类
17.569000000000003,茄类
16.036000000000005,茄类
17.128000000000004,茄类
23.28599999999999,茄类
26.977,茄类
15.998000000000001,茄类
17.223000000000003,茄类
10.145000000000001,茄类
16.697000000000003,茄类
18.01599999999999,茄类
23.886999999999997,茄类
23.387,茄类
15.356000000000003,茄类
11.695,茄类
14.479000000000001,茄类
12.370999999999999,茄类
27.258000000000006,茄类
24.48499999999999,茄类
10.687000000000001,茄类
20.040999999999997,茄类
20.903,茄类
21.356000000000005,茄类
17.358,茄类
32.11799999999999,茄类
32.008,茄类
23.28000000000001,茄类
16.985,茄类
18.031000000000002,茄类
11.667999999999997,茄类
20.470999999999997,茄类
25.194,茄类
13.679000000000004,茄类
20.591999999999995,茄类
14.112999999999998,茄类
24.953,茄类
21.918,茄类
29.706999999999997,茄类
35.22900000000001,茄类
36.60600000000001,茄类
47.12699999999999,茄类
42.37800000000001,茄类
44.495,茄类
26.050000000000008,茄类
32.15000000000001,茄类
34.564,茄类
33.43299999999999,茄类
34.86599999999999,茄类
13.224000000000004,茄类
15.419000000000004,茄类
22.172999999999988,茄类
45.528,茄类
51.014,茄类
43.626999999999995,茄类
19.412000000000003,茄类
23.193999999999992,茄类
21.794000000000004,茄类
21.799,茄类
22.674999999999994,茄类
43.42599999999999,茄类
29.841,茄类
26.000000000000004,茄类
29.285,茄类
22.563000000000006,茄类
29.903000000000002,茄类
27.341,茄类
54.44699999999999,茄类
55.66599999999999,茄类
25.618000000000006,茄类
18.109999999999996,茄类
21.105,茄类
34.71600000000001,茄类
59.95000000000002,茄类
39.752,茄类
42.328,茄类
37.312,茄类
23.211999999999996,茄类
27.370000000000008,茄类
35.27100000000001,茄类
38.776,茄类
48.32000000000002,茄类
49.504999999999995,茄类
33.306,茄类
29.761999999999997,茄类
33.77599999999999,茄类
35.463,茄类
36.326000000000015,茄类
47.58400000000001,茄类
40.85800000000001,茄类
27.416000000000004,茄类
27.151999999999994,茄类
22.450999999999997,茄类
17.151999999999997,茄类
22.83599999999999,茄类
28.57000000000001,茄类
33.783,茄类
21.427,茄类
13.137,茄类
26.758000000000006,茄类
21.968999999999998,茄类
17.165,茄类
27.475,茄类
42.367999999999995,茄类
17.802000000000003,茄类
17.524,茄类
9.038000000000002,茄类
14.602,茄类
7.971000000000001,茄类
26.10700000000001,茄类
21.796999999999993,茄类
30.140999999999995,茄类
19.218000000000004,茄类
12.754999999999997,茄类
14.374000000000004,茄类
11.364,茄类
18.431,茄类
21.934,茄类
11.581999999999999,茄类
20.509,茄类
17.192,茄类
18.295999999999992,茄类
16.449,茄类
20.601000000000003,茄类
10.549,茄类
17.971999999999994,茄类
18.262,茄类
14.402,茄类
22.580000000000002,茄类
15.616,茄类
13.837000000000003,茄类
19.875000000000004,茄类
29.242999999999995,茄类
14.101,茄类
15.584999999999997,茄类
17.149,茄类
13.432000000000002,茄类
15.461999999999998,茄类
26.316000000000003,茄类
18.528000000000006,茄类
17.541999999999998,茄类
17.255000000000003,茄类
13.387000000000002,茄类
15.139000000000003,茄类
28.49800000000001,茄类
32.98700000000001,茄类
24.222000000000005,茄类
18.139999999999997,茄类
20.658,茄类
26.979000000000006,茄类
89.61599999999994,茄类
18.641,茄类
19.232999999999997,茄类
14.329999999999998,茄类
13.572,茄类
14.23,茄类
12.514000000000005,茄类
11.488000000000003,茄类
19.554,茄类
25.879999999999992,茄类
13.377999999999998,茄类
7.934,茄类
3.3040000000000003,茄类
11.464,茄类
4.884,茄类
15.738,茄类
18.36200000000001,茄类
10.812,茄类
11.684,茄类
12.388000000000002,茄类
7.918,茄类
4.6499999999999995,茄类
0.491,茄类
6.927000000000001,茄类
12.033,茄类
2.55,茄类
5.7620000000000005,茄类
7.187000000000001,茄类
13.004000000000001,茄类
4.7010000000000005,茄类
38.48600000000001,茄类
7.952000000000001,茄类
14.581000000000001,茄类
3.2230000000000003,茄类
4.156,茄类
4.5600000000000005,茄类
2.299,茄类
11.885000000000002,茄类
11.396000000000004,茄类
10.805,茄类
3.3189999999999995,茄类
3.3049999999999997,茄类
4.012,茄类
9.816,茄类
4.647,茄类
3.2560000000000002,茄类
3.8600000000000003,茄类
2.8710000000000004,茄类
6.896999999999999,茄类
7.801,茄类
10.572,茄类
7.366,茄类
5.605,茄类
7.266,茄类
2.568,茄类
8.038,茄类
17.923,茄类
35.947999999999986,茄类
0.252,茄类
55.692000000000014,茄类
4.816,茄类
8.243,茄类
8.455,茄类
16.926999999999996,茄类
9.863999999999999,茄类
4.145999999999999,茄类
1.04,茄类
1.778,茄类
1.168,茄类
7.977000000000001,茄类
11.596999999999998,茄类
4.524,茄类
4.422,茄类
6.571999999999999,茄类
3.6289999999999996,茄类
3.379,茄类
5.316,茄类
6.973000000000001,茄类
8.607,茄类
6.8389999999999995,茄类
16.786,茄类
12.024999999999997,茄类
11.560000000000002,茄类
6.731,茄类
17.740000000000006,茄类
8.883000000000001,茄类
8.921000000000001,茄类
11.582000000000003,茄类
5.742,茄类
12.021999999999998,茄类
6.541,茄类
8.167,茄类
3.6560000000000006,茄类
6.172999999999998,茄类
5.574,茄类
7.926,茄类
17.834000000000007,茄类
3.617,茄类
3.929,茄类
5.835,茄类
6.647999999999999,茄类
11.498999999999999,茄类
15.154,茄类
11.607,茄类
9.913000000000002,茄类
9.782,茄类
9.159,茄类
15.213000000000001,茄类
31.542,茄类
21.246,茄类
21.066,茄类
22.709999999999997,茄类
41.459,茄类
61.759000000000015,茄类
75.97,茄类
17.629000000000005,茄类
31.043,茄类
31.05,茄类
37.568999999999996,茄类
32.835,茄类
31.75,茄类
30.240000000000002,茄类
15.297999999999998,茄类
15.248,茄类
13.520000000000001,茄类
12.689,茄类
15.701,茄类
14.786,茄类
20.698000000000004,茄类
15.280999999999999,茄类
12.376999999999995,茄类
12.441,茄类
8.429000000000002,茄类
13.361999999999998,茄类
12.794000000000002,茄类
16.919,茄类
28.032000000000014,茄类
14.142999999999997,茄类
14.301,茄类
6.735,茄类
7.394,茄类
8.283,茄类
21.074,茄类
17.567000000000004,茄类
7.391,茄类
12.593000000000004,茄类
9.991000000000001,茄类
11.309999999999997,茄类
11.328000000000001,茄类
10.979,茄类
14.041000000000004,茄类
8.845999999999998,茄类
7.007000000000001,茄类
9.504000000000001,茄类
7.568000000000001,茄类
13.904,茄类
12.626999999999999,茄类
15.740999999999998,茄类
10.116999999999999,茄类
8.469,茄类
9.434,茄类
7.750999999999999,茄类
14.024000000000001,茄类
20.211000000000002,茄类
18.270000000000003,茄类
12.188,茄类
11.759,茄类
8.037,茄类
11.892000000000003,茄类
16.576000000000004,茄类
29.560000000000002,茄类
26.328,茄类
9.431000000000001,茄类
10.702,茄类
12.133000000000003,茄类
10.902999999999999,茄类
18.401999999999997,茄类
22.364000000000004,茄类
20.142999999999997,茄类
12.215999999999998,茄类
15.485,茄类
8.567000000000002,茄类
14.654000000000002,茄类
21.134000000000004,茄类
23.388,茄类
20.488,茄类
19.200999999999997,茄类
20.162000000000003,茄类
22.225,茄类
12.387000000000002,茄类
9.746,茄类
19.815000000000005,茄类
15.845999999999997,茄类
12.817999999999998,茄类
13.366000000000001,茄类
8.997999999999998,茄类
9.198,茄类
19.025000000000002,茄类
16.674,茄类
20.902,茄类
9.19,茄类
16.152,茄类
13.945,茄类
10.307,茄类
30.950000000000003,茄类
39.650999999999996,茄类
21.875999999999998,茄类
25.565,茄类
19.3,茄类
18.525999999999996,茄类
18.480000000000004,茄类
22.141000000000005,茄类
37.23400000000001,茄类
43.782999999999994,茄类
31.862000000000016,茄类
35.96700000000001,茄类
22.716999999999995,茄类
25.655,茄类
22.323999999999995,茄类
23.097,茄类
39.965999999999994,茄类
21.756999999999998,茄类
17.224000000000004,茄类
28.10600000000001,茄类
13.908,茄类
24.49599999999999,茄类
33.20800000000001,茄类
32.974000000000004,茄类
21.584,茄类
14.181000000000003,茄类
14.296000000000003,茄类
11.594999999999999,茄类
15.232000000000001,茄类
33.824999999999996,茄类
38.275999999999996,茄类
25.981,茄类
23.021999999999995,茄类
15.749000000000002,茄类
21.865,茄类
18.213,茄类
24.313,茄类
38.880999999999986,茄类
28.535999999999998,茄类
23.88599999999999,茄类
17.471000000000007,茄类
18.474999999999998,茄类
22.501000000000005,茄类
39.399,茄类
34.74099999999999,茄类
19.988999999999994,茄类
19.081,茄类
17.873,茄类
24.508999999999997,茄类
21.798,茄类
38.11599999999998,茄类
43.30300000000001,茄类
23.087000000000007,茄类
17.659000000000002,茄类
28.360999999999997,茄类
15.908000000000003,茄类
24.133000000000003,茄类
46.628,茄类
54.553000000000004,茄类
21.207000000000004,茄类
21.59199999999999,茄类
24.122999999999994,茄类
33.86599999999999,茄类
25.397999999999996,茄类
28.369,茄类
23.315,茄类
21.224,茄类
8.415000000000001,茄类
15.651000000000002,茄类
11.511,茄类
24.53,茄类
76.71500000000006,辣椒类
66.06400000000001,辣椒类
64.253,辣椒类
81.28199999999998,辣椒类
98.49599999999994,辣椒类
58.682000000000066,辣椒类
42.21299999999999,辣椒类
65.88000000000004,辣椒类
58.85999999999999,辣椒类
58.93600000000002,辣椒类
85.93599999999998,辣椒类
72.16799999999996,辣椒类
61.24,辣椒类
66.74499999999998,辣椒类
73.35400000000007,辣椒类
72.65600000000002,辣椒类
61.02500000000005,辣椒类
85.05099999999996,辣椒类
102.71099999999993,辣椒类
67.35,辣椒类
56.99300000000005,辣椒类
81.30899999999991,辣椒类
57.638999999999946,辣椒类
57.58000000000005,辣椒类
94.20600000000002,辣椒类
102.06099999999992,辣椒类
71.40199999999997,辣椒类
66.00100000000006,辣椒类
82.49400000000009,辣椒类
67.64299999999996,辣椒类
41.103999999999985,辣椒类
66.15599999999998,辣椒类
67.96300000000008,辣椒类
86.47399999999998,辣椒类
73.36500000000002,辣椒类
82.22900000000003,辣椒类
74.04699999999995,辣椒类
78.61100000000003,辣椒类
100.29199999999997,辣椒类
73.68399999999995,辣椒类
78.73499999999996,辣椒类
73.292,辣椒类
85.16600000000001,辣椒类
61.76800000000002,辣椒类
76.48899999999999,辣椒类
94.28499999999998,辣椒类
95.28499999999995,辣椒类
72.95299999999999,辣椒类
76.91999999999996,辣椒类
80.91899999999991,辣椒类
75.95299999999995,辣椒类
85.19799999999998,辣椒类
116.80099999999989,辣椒类
93.71399999999994,辣椒类
97.07899999999994,辣椒类
107.21299999999991,辣椒类
82.31999999999992,辣椒类
89.91999999999994,辣椒类
156.11000000000016,辣椒类
145.6270000000001,辣椒类
155.81100000000012,辣椒类
117.96499999999997,辣椒类
102.50399999999988,辣椒类
83.969,辣椒类
87.119,辣椒类
91.57899999999997,辣椒类
110.43899999999998,辣椒类
126.4999999999999,辣椒类
56.47299999999998,辣椒类
50.259000000000015,辣椒类
39.79500000000001,辣椒类
49.32099999999996,辣椒类
50.22000000000005,辣椒类
74.51000000000006,辣椒类
83.72299999999997,辣椒类
48.55000000000003,辣椒类
49.99100000000003,辣椒类
46.894999999999996,辣椒类
46.14500000000004,辣椒类
48.07499999999998,辣椒类
84.26899999999995,辣椒类
99.1479999999999,辣椒类
56.56100000000004,辣椒类
77.009,辣椒类
54.32700000000002,辣椒类
50.48600000000002,辣椒类
53.938000000000066,辣椒类
68.09400000000005,辣椒类
54.45900000000003,辣椒类
37.410000000000004,辣椒类
57.01700000000006,辣椒类
53.62800000000006,辣椒类
64.09200000000003,辣椒类
69.05399999999996,辣椒类
84.72800000000008,辣椒类
75.20999999999997,辣椒类
87.93299999999986,辣椒类
81.72699999999995,辣椒类
63.150999999999975,辣椒类
72.023,辣椒类
51.243000000000016,辣椒类
52.51100000000001,辣椒类
70.21400000000004,辣椒类
48.979000000000006,辣椒类
49.115999999999985,辣椒类
46.36000000000001,辣椒类
45.236000000000004,辣椒类
44.66999999999999,辣椒类
96.2769999999999,辣椒类
88.24699999999991,辣椒类
56.68999999999999,辣椒类
49.29600000000002,辣椒类
48.04700000000001,辣椒类
50.03700000000003,辣椒类
43.758,辣椒类
77.097,辣椒类
72.53699999999996,辣椒类
45.43900000000002,辣椒类
45.479000000000006,辣椒类
49.39499999999998,辣椒类
52.65400000000001,辣椒类
46.452000000000034,辣椒类
81.29200000000007,辣椒类
73.72200000000005,辣椒类
54.35099999999998,辣椒类
66.83400000000002,辣椒类
59.73099999999999,辣椒类
45.28199999999996,辣椒类
49.287,辣椒类
69.73799999999999,辣椒类
78.90699999999998,辣椒类
64.61600000000004,辣椒类
54.66300000000003,辣椒类
65.83400000000005,辣椒类
58.851000000000006,辣椒类
70.24599999999998,辣椒类
71.84000000000002,辣椒类
74.07800000000003,辣椒类
45.34500000000001,辣椒类
43.486,辣椒类
45.40699999999999,辣椒类
59.11099999999998,辣椒类
53.49199999999999,辣椒类
79.34399999999994,辣椒类
99.22100000000002,辣椒类
59.056000000000004,辣椒类
52.15700000000003,辣椒类
39.05399999999999,辣椒类
48.086,辣椒类
53.11600000000001,辣椒类
82.48499999999999,辣椒类
66.15100000000005,辣椒类
54.21400000000006,辣椒类
47.88200000000004,辣椒类
48.73999999999997,辣椒类
48.794999999999995,辣椒类
42.929,辣椒类
50.319999999999986,辣椒类
61.76999999999998,辣椒类
39.56600000000002,辣椒类
37.89100000000003,辣椒类
36.059000000000005,辣椒类
45.747000000000014,辣椒类
44.514,辣椒类
54.73099999999998,辣椒类
76.78399999999996,辣椒类
48.39400000000002,辣椒类
41.06600000000001,辣椒类
34.839999999999996,辣椒类
33.180000000000014,辣椒类
41.80099999999997,辣椒类
68.24,辣椒类
64.27300000000001,辣椒类
30.845999999999997,辣椒类
38.61500000000001,辣椒类
41.73799999999999,辣椒类
37.46299999999999,辣椒类
53.083,辣椒类
52.90699999999999,辣椒类
52.74499999999999,辣椒类
45.86300000000002,辣椒类
28.90599999999999,辣椒类
32.167,辣椒类
45.584,辣椒类
67.733,辣椒类
61.50200000000001,辣椒类
73.79699999999994,辣椒类
58.50500000000002,辣椒类
37.556000000000004,辣椒类
44.52799999999999,辣椒类
50.182999999999986,辣椒类
37.341999999999985,辣椒类
78.49800000000002,辣椒类
68.36500000000001,辣椒类
46.76800000000001,辣椒类
35.59499999999999,辣椒类
39.29600000000001,辣椒类
39.21100000000002,辣椒类
76.17399999999995,辣椒类
74.53400000000005,辣椒类
48.166,辣椒类
50.82700000000001,辣椒类
51.058,辣椒类
57.72399999999999,辣椒类
54.449999999999996,辣椒类
87.03799999999998,辣椒类
99.11499999999992,辣椒类
68.68099999999995,辣椒类
57.954,辣椒类
105.09399999999997,辣椒类
70.07499999999997,辣椒类
66.029,辣椒类
91.79599999999998,辣椒类
84.45100000000006,辣椒类
71.64,辣椒类
92.14500000000001,辣椒类
79.053,辣椒类
96.194,辣椒类
124.4479999999999,辣椒类
194.8419999999998,辣椒类
159.90399999999988,辣椒类
289.22700000000003,辣椒类
423.6959999999995,辣椒类
505.88800000000145,辣椒类
104.48499999999994,辣椒类
116.81199999999978,辣椒类
168.27199999999993,辣椒类
151.64900000000003,辣椒类
133.64599999999984,辣椒类
105.69700000000003,辣椒类
116.07,辣椒类
119.30599999999995,辣椒类
80.423,辣椒类
72.83400000000002,辣椒类
85.42500000000003,辣椒类
60.042999999999985,辣椒类
100.118,辣椒类
135.77700000000013,辣椒类
122.32200000000009,辣椒类
114.67700000000012,辣椒类
97.06800000000015,辣椒类
83.3630000000001,辣椒类
80.74900000000001,辣椒类
93.07600000000002,辣椒类
101.498,辣椒类
167.58300000000017,辣椒类
122.56800000000014,辣椒类
80.39900000000004,辣椒类
66.89499999999998,辣椒类
59.548,辣椒类
57.35699999999997,辣椒类
102.13100000000003,辣椒类
104.08899999999996,辣椒类
117.0890000000001,辣椒类
85.65600000000005,辣椒类
72.12599999999998,辣椒类
83.75499999999997,辣椒类
73.73299999999999,辣椒类
67.50900000000001,辣椒类
117.89000000000023,辣椒类
112.17600000000007,辣椒类
70.68899999999998,辣椒类
66.931,辣椒类
42.48400000000004,辣椒类
50.79800000000001,辣椒类
60.93700000000005,辣椒类
78.79400000000004,辣椒类
78.41000000000003,辣椒类
62.15400000000003,辣椒类
57.851000000000006,辣椒类
59.25500000000002,辣椒类
52.99400000000003,辣椒类
70.72699999999998,辣椒类
100.32299999999996,辣椒类
88.24400000000003,辣椒类
112.57700000000013,辣椒类
35.07500000000001,辣椒类
62.90000000000003,辣椒类
52.596000000000004,辣椒类
54.27399999999998,辣椒类
84.84000000000006,辣椒类
94.32599999999996,辣椒类
38.756000000000014,辣椒类
51.48000000000002,辣椒类
47.05200000000001,辣椒类
44.41300000000002,辣椒类
62.19700000000002,辣椒类
72.26600000000003,辣椒类
118.06300000000006,辣椒类
59.015,辣椒类
64.06200000000003,辣椒类
50.684,辣椒类
47.90500000000003,辣椒类
53.397,辣椒类
102.50100000000002,辣椒类
71.04700000000004,辣椒类
60.716000000000015,辣椒类
50.15,辣椒类
47.189000000000014,辣椒类
54.54300000000004,辣椒类
52.864999999999995,辣椒类
77.39600000000003,辣椒类
80.42000000000009,辣椒类
83.41899999999997,辣椒类
43.846,辣椒类
72.08000000000004,辣椒类
73.00600000000001,辣椒类
73.96200000000002,辣椒类
69.52899999999997,辣椒类
95.07500000000007,辣椒类
60.824999999999996,辣椒类
46.52400000000001,辣椒类
42.61599999999999,辣椒类
47.94900000000001,辣椒类
51.909,辣椒类
86.63699999999997,辣椒类
153.40899999999985,辣椒类
76.09900000000003,辣椒类
84.86399999999998,辣椒类
76.85299999999997,辣椒类
60.967000000000034,辣椒类
36.494000000000014,辣椒类
98.93600000000012,辣椒类
137.48500000000004,辣椒类
54.772000000000006,辣椒类
57.51900000000001,辣椒类
65.41600000000004,辣椒类
37.07800000000002,辣椒类
67.00999999999993,辣椒类
116.84499999999987,辣椒类
106.61499999999992,辣椒类
60.118000000000016,辣椒类
76.64800000000002,辣椒类
89.38599999999991,辣椒类
75.20599999999997,辣椒类
63.702999999999975,辣椒类
91.95000000000007,辣椒类
88.67100000000005,辣椒类
68.96499999999997,辣椒类
56.10099999999999,辣椒类
52.09299999999999,辣椒类
57.09100000000003,辣椒类
74.87299999999999,辣椒类
77.63599999999998,辣椒类
88.87600000000003,辣椒类
69.07199999999999,辣椒类
60.18700000000002,辣椒类
46.695,辣椒类
45.844999999999985,辣椒类
46.75399999999999,辣椒类
87.63299999999995,辣椒类
84.13400000000001,辣椒类
58.69299999999995,辣椒类
56.13499999999997,辣椒类
53.901000000000025,辣椒类
41.586,辣椒类
35.531,辣椒类
82.43900000000001,辣椒类
79.12099999999998,辣椒类
45.80999999999999,辣椒类
40.321,辣椒类
39.11400000000001,辣椒类
54.566999999999986,辣椒类
51.78499999999995,辣椒类
73.55200000000005,辣椒类
57.58300000000003,辣椒类
53.877,辣椒类
46.553000000000004,辣椒类
38.244000000000014,辣椒类
44.995,辣椒类
34.612,辣椒类
52.771000000000015,辣椒类
39.195,辣椒类
42.47199999999999,辣椒类
24.62900000000002,辣椒类
51.339,辣椒类
48.957,辣椒类
57.94800000000003,辣椒类
60.20400000000003,辣椒类
67.13400000000003,辣椒类
40.146000000000015,辣椒类
40.886,辣椒类
58.081000000000024,辣椒类
